OTUD7A,0.08555022,0.10678851,0.11172066,0.104880884,0.07979244,0.07328568,0.07709285,0.08554426,0.09010226
NRG4,0.0048792404,0.0049200286,0.0048315865,0.0045556533,0.0042521143,0.0031570953,0.0030562552,0.0035596734,0.003998447
MRPS11,0.06491915,0.07751182,0.08707075,0.0773351,0.06887796,0.085764386,0.10562559,0.09604353,0.085535705
AMEX60DD004194,0.011816527,0.0139004355,0.013741788,0.012265188,0.00820638,0.008034081,0.008996553,0.010150364,0.011326112
NTRK3,0.21353434,0.27154973,0.28905052,0.25630248,0.18411943,0.20648563,0.23992471,0.255971,0.24839443
MEGF11,0.12812153,0.13117641,0.12783577,0.114430174,0.09053532,0.10999555,0.12226674,0.1316445,0.12926999
GLCE,0.06819091,0.07430549,0.07750038,0.0705683,0.0655504,0.08120602,0.09620767,0.0919292,0.083248965
TLE3,0.04264128,0.04111094,0.042774286,0.038709287,0.04205951,0.045383204,0.053897448,0.053744413,0.05227586
ADAMTS7,0.004885713,0.005116713,0.0055660103,0.0061273593,0.00716913,0.0058588427,0.0049197357,0.0058291443,0.0058465414
AMEX60DD004274,0.018859282,0.022344042,0.02274663,0.02252892,0.01600631,0.015424638,0.012468922,0.0109239835,0.012737059
FAH,0.017451266,0.017311383,0.021085393,0.025091492,0.033920713,0.03406453,0.030913636,0.027176136,0.022128642
CFAP161,0.022823753,0.026319401,0.029427364,0.027081067,0.024228375,0.034679852,0.040035002,0.03617453,0.028519446
TMEM86A,0.116265215,0.1182874,0.11630637,0.1099508,0.09793857,0.10723685,0.11191131,0.10938364,0.11153445
OSBPL5,0.08493008,0.10516529,0.11228336,0.10355651,0.0834585,0.07038595,0.077972874,0.09195955,0.10088816
KCNQ1,0.010412997,0.0120038,0.013257989,0.013580338,0.013183804,0.014134455,0.013361407,0.013496195,0.011928534
PTDSS2,0.06014386,0.070643485,0.07497857,0.06684421,0.054131854,0.06125524,0.0694564,0.06730651,0.062258545
LRP5,0.039837398,0.04628231,0.04991455,0.049919613,0.046418466,0.04287091,0.03876443,0.04646596,0.043282352
MUC5AC,0.012790316,0.013673789,0.016095519,0.014150825,0.015688537,0.018924588,0.022159947,0.02206637,0.01794929
AMEX60DD004379,0.004302349,0.005132775,0.005222763,0.004690609,0.003165869,0.0044065802,0.005002111,0.0038869735,0.0033858505
CD151,0.07974772,0.081416935,0.08571732,0.08870723,0.092557296,0.095549084,0.09025339,0.09455568,0.08306893
MUC5B,0.009711285,0.009074908,0.008121503,0.0067845727,0.0058270716,0.0086343335,0.0110051725,0.010264847,0.009225564
NT5C1A,0.0033847014,0.0027769534,0.0025449693,0.0026910165,0.003075541,0.0026102022,0.00252782,0.0025160797,0.0029528965
TH,0.037143357,0.039543953,0.03901817,0.040987145,0.039435875,0.024826728,0.022088602,0.027276382,0.033468943
IFITM2,0.12249055,0.111883886,0.12453272,0.14673635,0.18864867,0.22859734,0.20248647,0.16659911,0.12155427
BET1L,0.07092486,0.07269361,0.07645587,0.06751748,0.06517107,0.074315295,0.08826355,0.0879372,0.083505854
LRRC10B,0.01690348,0.018657744,0.020025728,0.016806943,0.01609328,0.018665716,0.025303656,0.026771883,0.025567109
SDHAF2,0.122295775,0.15007435,0.16447897,0.13241184,0.096053526,0.13757953,0.17868885,0.16011886,0.13420573
TMEM138,0.033429846,0.042065006,0.047030605,0.038105894,0.03158429,0.0365146,0.051277373,0.05266556,0.050439946
AMEX60DD004679,0.0026441095,0.0031091294,0.0033370375,0.0027226633,0.0020641293,0.0051890337,0.006361235,0.0043519167,0.0023206074
SOX6,0.04965697,0.052339785,0.050218582,0.046165098,0.03789242,0.045339428,0.04735565,0.04447995,0.038573563
CALCB,0.0024435457,0.0029089416,0.0037994944,0.0037592826,0.0041540177,0.0053817974,0.0061539477,0.004363089,0.0033406992
SCUBE2,0.03384786,0.051948722,0.057692382,0.054947577,0.036291994,0.035274997,0.037798736,0.037816983,0.04035888
AMEX60DD004787,0.08547021,0.08271775,0.093698554,0.07164438,0.0805343,0.11241065,0.15560798,0.13355975,0.1072014
SWAP70,0.21322568,0.21763146,0.23195222,0.25909418,0.27648512,0.21588412,0.16905977,0.20376556,0.23590578
