time,source,target,attention_per_source
2.5,CP,ntng1IN,0.0
2.5,CP,obNBL,0.0
2.5,CP,rIPC1,0.0
2.5,CP,rIPC2,0.0
2.5,CP,reaEGC,2.0638015881180762
2.5,CP,ribEGC,0.021289747953414918
2.5,CP,scgnIN,0.0
2.5,CP,sfrpEGC,1.2141713552176951
2.5,CP,sstIN,0.0
2.5,CP,tlNBL,0.028910118341445922
2.5,CP,wntEGC,0.7323248080909253
2.5,IMN,CMPN,0.0
2.5,IMN,CP,0.009558810389100624
2.5,IMN,IMN,0.7346906084292041
2.5,IMN,MCG,0.08240964950011868
2.5,IMN,MSN,0.044830560096966225
2.5,IMN,VLMC,0.016888825176971888
2.5,IMN,cckIN,0.0
2.5,IMN,dpEX,0.0
2.5,IMN,mpEX,0.0
2.5,IMN,nptxEX,0.014066993456168716
2.5,IMN,npyIN,0.0
2.5,IMN,ntng1IN,0.0
2.5,IMN,obNBL,0.0
2.5,IMN,rIPC1,0.0
2.5,IMN,rIPC2,0.0
2.5,IMN,reaEGC,0.16939506110886635
2.5,IMN,ribEGC,0.10081847694707034
2.5,IMN,scgnIN,0.0
2.5,IMN,sfrpEGC,0.29805570635302314
2.5,IMN,sstIN,0.0
2.5,IMN,tlNBL,0.0
2.5,IMN,wntEGC,0.0
2.5,MCG,CMPN,0.0
2.5,MCG,CP,0.08489192380935331
2.5,MCG,IMN,0.08047145473051674
2.5,MCG,MCG,1.2612180180753334
2.5,MCG,MSN,0.0773776282992544
2.5,MCG,VLMC,0.016409095235263245
2.5,MCG,cckIN,0.0
2.5,MCG,dpEX,0.0
2.5,MCG,mpEX,0.07361057325254512
2.5,MCG,nptxEX,0.05816856800000879
2.5,MCG,npyIN,0.0
2.5,MCG,ntng1IN,0.0
2.5,MCG,obNBL,0.0
2.5,MCG,rIPC1,0.014746788181836092
2.5,MCG,rIPC2,0.02893905511385278
2.5,MCG,reaEGC,0.5675805665646927
2.5,MCG,ribEGC,0.006050573685501195
2.5,MCG,scgnIN,0.0
2.5,MCG,sfrpEGC,0.9493159453702879
2.5,MCG,sstIN,0.007058237361002572
2.5,MCG,tlNBL,0.0
2.5,MCG,wntEGC,0.0
2.5,MSN,CMPN,0.011365379519904226
2.5,MSN,CP,0.007384741648183948
2.5,MSN,IMN,0.007430792093052795
2.5,MSN,MCG,0.016248749604962722
2.5,MSN,MSN,1.4065760825237423
2.5,MSN,VLMC,0.04091912432349115
2.5,MSN,cckIN,0.0
2.5,MSN,dpEX,0.0
2.5,MSN,mpEX,0.0016761912417400594
2.5,MSN,nptxEX,0.012272665519696422
2.5,MSN,npyIN,0.0
2.5,MSN,ntng1IN,0.0
2.5,MSN,obNBL,0.000857588854764177
2.5,MSN,rIPC1,0.0
2.5,MSN,rIPC2,0.0
2.5,MSN,reaEGC,0.01800473620760424
2.5,MSN,ribEGC,0.02255885019288917
2.5,MSN,scgnIN,0.0
2.5,MSN,sfrpEGC,0.8233484656010988
2.5,MSN,sstIN,0.0
2.5,MSN,tlNBL,0.016429414113586813
2.5,MSN,wntEGC,0.003047712935379093
2.5,VLMC,CMPN,0.006506928593897429
2.5,VLMC,CP,0.00016976028802942057
2.5,VLMC,IMN,0.006529541838853086
2.5,VLMC,MCG,0.00577331379137404
2.5,VLMC,MSN,0.07469119976371363
2.5,VLMC,VLMC,0.6507488728953841
2.5,VLMC,cckIN,0.0007149283188939746
2.5,VLMC,dpEX,0.0009339424104638438
2.5,VLMC,mpEX,0.014375151262257269
2.5,VLMC,nptxEX,0.013173465153884366
2.5,VLMC,npyIN,0.0004115535831842266
2.5,VLMC,ntng1IN,0.0
2.5,VLMC,obNBL,0.0018952541623284908
2.5,VLMC,rIPC1,0.0
2.5,VLMC,rIPC2,0.0
2.5,VLMC,reaEGC,0.016826839863114017
2.5,VLMC,ribEGC,0.0
2.5,VLMC,scgnIN,0.0
2.5,VLMC,sfrpEGC,0.08849193835681905
2.5,VLMC,sstIN,0.0034569791350208346
2.5,VLMC,tlNBL,0.0020983942219468415
2.5,VLMC,wntEGC,0.006112273680707796
2.5,cckIN,CMPN,0.0
2.5,cckIN,CP,0.0
2.5,cckIN,IMN,0.0
2.5,cckIN,MCG,0.0
2.5,cckIN,MSN,0.931135106086731
2.5,cckIN,VLMC,0.0
2.5,cckIN,cckIN,0.0
2.5,cckIN,dpEX,0.0
2.5,cckIN,mpEX,0.0
2.5,cckIN,nptxEX,0.0
2.5,cckIN,npyIN,0.0
2.5,cckIN,ntng1IN,0.0
2.5,cckIN,obNBL,0.0
2.5,cckIN,rIPC1,0.0
2.5,cckIN,rIPC2,0.0
2.5,cckIN,reaEGC,0.0
2.5,cckIN,ribEGC,0.0
2.5,cckIN,scgnIN,0.0
2.5,cckIN,sfrpEGC,0.0
2.5,cckIN,sstIN,0.0
2.5,cckIN,tlNBL,0.0
2.5,cckIN,wntEGC,0.0
2.5,dpEX,CMPN,0.003960799205340329
2.5,dpEX,CP,0.0
2.5,dpEX,IMN,0.0
2.5,dpEX,MCG,0.0
2.5,dpEX,MSN,0.0
2.5,dpEX,VLMC,0.0
2.5,dpEX,cckIN,0.0
2.5,dpEX,dpEX,0.24925334802669158
2.5,dpEX,mpEX,0.06407992007947785
2.5,dpEX,nptxEX,0.0
2.5,dpEX,npyIN,0.0
2.5,dpEX,ntng1IN,0.0
2.5,dpEX,obNBL,0.0
2.5,dpEX,rIPC1,0.0
2.5,dpEX,rIPC2,0.0
2.5,dpEX,reaEGC,0.0
2.5,dpEX,ribEGC,0.0
2.5,dpEX,scgnIN,0.0
2.5,dpEX,sfrpEGC,0.31451968667663144
2.5,dpEX,sstIN,0.0007910912281998964
2.5,dpEX,tlNBL,0.0
2.5,dpEX,wntEGC,0.03271712172439908
2.5,mpEX,CMPN,0.021981315572124554
2.5,mpEX,CP,0.08728735307767702
2.5,mpEX,IMN,0.0
2.5,mpEX,MCG,0.02109570531194398
2.5,mpEX,MSN,0.0067866718464060375
2.5,mpEX,VLMC,0.03280188731039003
2.5,mpEX,cckIN,0.0
2.5,mpEX,dpEX,0.025772154140574082
2.5,mpEX,mpEX,1.1489104042207
2.5,mpEX,nptxEX,0.0
2.5,mpEX,npyIN,0.0
2.5,mpEX,ntng1IN,0.0
2.5,mpEX,obNBL,0.0
2.5,mpEX,rIPC1,0.0
2.5,mpEX,rIPC2,0.0033874312189342117
2.5,mpEX,reaEGC,0.1655560813224646
2.5,mpEX,ribEGC,0.0
2.5,mpEX,scgnIN,0.0
2.5,mpEX,sfrpEGC,0.2103216077473118
2.5,mpEX,sstIN,0.009959825638260669
2.5,mpEX,tlNBL,0.025410085217530794
2.5,mpEX,wntEGC,0.15643984050765983
2.5,nptxEX,CMPN,0.006500900216252037
2.5,nptxEX,CP,0.002583645369082774
2.5,nptxEX,IMN,0.0035794852381078606
2.5,nptxEX,MCG,0.01508934617551983
2.5,nptxEX,MSN,0.04395065645546655
2.5,nptxEX,VLMC,0.03420184650312462
2.5,nptxEX,cckIN,0.0
2.5,nptxEX,dpEX,0.0
2.5,nptxEX,mpEX,0.0
2.5,nptxEX,nptxEX,0.2629035994877503
2.5,nptxEX,npyIN,0.0
2.5,nptxEX,ntng1IN,0.0
2.5,nptxEX,obNBL,0.0
2.5,nptxEX,rIPC1,0.0
2.5,nptxEX,rIPC2,0.0
2.5,nptxEX,reaEGC,0.05103600483674269
2.5,nptxEX,ribEGC,0.006898927552747591
2.5,nptxEX,scgnIN,0.0
2.5,nptxEX,sfrpEGC,0.5057510857993042
2.5,nptxEX,sstIN,0.0
2.5,nptxEX,tlNBL,0.001077321350065052
2.5,nptxEX,wntEGC,0.008221549695713228
2.5,npyIN,CMPN,0.0
2.5,npyIN,CP,0.0
2.5,npyIN,IMN,0.0
2.5,npyIN,MCG,0.0
2.5,npyIN,MSN,0.0
2.5,npyIN,VLMC,0.06329873730154599
2.5,npyIN,cckIN,0.0
2.5,npyIN,dpEX,0.04841501572552849
2.5,npyIN,mpEX,0.0
2.5,npyIN,nptxEX,0.0
2.5,npyIN,npyIN,0.0
2.5,npyIN,ntng1IN,0.0
2.5,npyIN,obNBL,0.0
2.5,npyIN,rIPC1,0.0
2.5,npyIN,rIPC2,0.0
2.5,npyIN,reaEGC,0.0
2.5,npyIN,ribEGC,0.0
2.5,npyIN,scgnIN,0.0
2.5,npyIN,sfrpEGC,0.0
2.5,npyIN,sstIN,0.0
2.5,npyIN,tlNBL,0.0
2.5,npyIN,wntEGC,0.0
2.5,ntng1IN,CMPN,0.0
2.5,ntng1IN,CP,0.0
2.5,ntng1IN,IMN,0.0
2.5,ntng1IN,MCG,0.0
2.5,ntng1IN,MSN,0.0
2.5,ntng1IN,VLMC,0.0
2.5,ntng1IN,cckIN,0.0
2.5,ntng1IN,dpEX,0.0
2.5,ntng1IN,mpEX,0.0
2.5,ntng1IN,nptxEX,0.0
2.5,ntng1IN,npyIN,0.0
2.5,ntng1IN,ntng1IN,0.0
2.5,ntng1IN,obNBL,0.0
2.5,ntng1IN,rIPC1,0.0
2.5,ntng1IN,rIPC2,0.0
2.5,ntng1IN,reaEGC,0.0
2.5,ntng1IN,ribEGC,0.0
2.5,ntng1IN,scgnIN,0.0
2.5,ntng1IN,sfrpEGC,0.0
2.5,ntng1IN,sstIN,0.0
2.5,ntng1IN,tlNBL,0.0
2.5,ntng1IN,wntEGC,0.0
2.5,obNBL,CMPN,0.0
2.5,obNBL,CP,0.0
2.5,obNBL,IMN,0.0
2.5,obNBL,MCG,0.0
2.5,obNBL,MSN,0.038911027728386643
2.5,obNBL,VLMC,0.02878403494942863
2.5,obNBL,cckIN,0.0
2.5,obNBL,dpEX,0.0
2.5,obNBL,mpEX,0.0
2.5,obNBL,nptxEX,0.03334764939434123
2.5,obNBL,npyIN,0.0
2.5,obNBL,ntng1IN,0.0
2.5,obNBL,obNBL,0.14215040712986352
2.5,obNBL,rIPC1,0.0
2.5,obNBL,rIPC2,0.0
2.5,obNBL,reaEGC,0.0
2.5,obNBL,ribEGC,0.0
2.5,obNBL,scgnIN,0.0
2.5,obNBL,sfrpEGC,0.0
2.5,obNBL,sstIN,0.0
2.5,obNBL,tlNBL,0.0
2.5,obNBL,wntEGC,0.0
2.5,rIPC1,CMPN,0.0
2.5,rIPC1,CP,0.0
2.5,rIPC1,IMN,0.0
2.5,rIPC1,MCG,0.6555287122726441
2.5,rIPC1,MSN,0.0
2.5,rIPC1,VLMC,0.24288671016693114
2.5,rIPC1,cckIN,0.0
2.5,rIPC1,dpEX,0.0
2.5,rIPC1,mpEX,0.0
2.5,rIPC1,nptxEX,0.0
2.5,rIPC1,npyIN,0.0
2.5,rIPC1,ntng1IN,0.0
2.5,rIPC1,obNBL,0.0
2.5,rIPC1,rIPC1,0.0
2.5,rIPC1,rIPC2,0.0
2.5,rIPC1,reaEGC,4.231938791275025
2.5,rIPC1,ribEGC,0.0
2.5,rIPC1,scgnIN,0.0
2.5,rIPC1,sfrpEGC,0.0
2.5,rIPC1,sstIN,0.0
2.5,rIPC1,tlNBL,0.0
2.5,rIPC1,wntEGC,0.0
2.5,rIPC2,CMPN,0.0
2.5,rIPC2,CP,0.0
2.5,rIPC2,IMN,0.0
2.5,rIPC2,MCG,0.2469799518585205
2.5,rIPC2,MSN,0.0
2.5,rIPC2,VLMC,0.0
2.5,rIPC2,cckIN,0.0
2.5,rIPC2,dpEX,0.0
2.5,rIPC2,mpEX,0.09272391248393703
2.5,rIPC2,nptxEX,0.0
2.5,rIPC2,npyIN,0.0
2.5,rIPC2,ntng1IN,0.0
2.5,rIPC2,obNBL,0.0
2.5,rIPC2,rIPC1,0.0
2.5,rIPC2,rIPC2,0.11095469706767314
2.5,rIPC2,reaEGC,0.32362946304115087
2.5,rIPC2,ribEGC,0.0
2.5,rIPC2,scgnIN,0.0
2.5,rIPC2,sfrpEGC,0.0
2.5,rIPC2,sstIN,0.0
2.5,rIPC2,tlNBL,0.0
2.5,rIPC2,wntEGC,0.0
2.5,reaEGC,CMPN,0.0
2.5,reaEGC,CP,0.2571200133598957
2.5,reaEGC,IMN,0.07162475327855533
2.5,reaEGC,MCG,0.2840685961787234
2.5,reaEGC,MSN,0.07540256313441955
2.5,reaEGC,VLMC,0.06858623688368454
2.5,reaEGC,cckIN,0.0
2.5,reaEGC,dpEX,0.0
2.5,reaEGC,mpEX,0.20677791256265543
2.5,reaEGC,nptxEX,0.07414985145490194
2.5,reaEGC,npyIN,0.0
2.5,reaEGC,ntng1IN,0.0
2.5,reaEGC,obNBL,0.0
2.5,reaEGC,rIPC1,0.05100516166883646
2.5,reaEGC,rIPC2,0.0
2.5,reaEGC,reaEGC,9.490903580653299
2.5,reaEGC,ribEGC,0.0
2.5,reaEGC,scgnIN,0.0
2.5,reaEGC,sfrpEGC,1.3753819870580104
2.5,reaEGC,sstIN,0.0
2.5,reaEGC,tlNBL,0.002137820253667143
2.5,reaEGC,wntEGC,0.011631983948737075
2.5,ribEGC,CMPN,0.0
2.5,ribEGC,CP,0.22861363671042703
2.5,ribEGC,IMN,0.5057631622661244
2.5,ribEGC,MCG,0.030914298512718895
2.5,ribEGC,MSN,1.9076016355644574
2.5,ribEGC,VLMC,0.0
2.5,ribEGC,cckIN,0.0
2.5,ribEGC,dpEX,0.0
2.5,ribEGC,mpEX,0.0
2.5,ribEGC,nptxEX,0.27244887026873504
2.5,ribEGC,npyIN,0.0
2.5,ribEGC,ntng1IN,0.0
2.5,ribEGC,obNBL,0.0
2.5,ribEGC,rIPC1,0.0
2.5,ribEGC,rIPC2,0.0
2.5,ribEGC,reaEGC,0.0
2.5,ribEGC,ribEGC,1.3758799813010476
2.5,ribEGC,scgnIN,0.0
2.5,ribEGC,sfrpEGC,6.254787575114857
2.5,ribEGC,sstIN,0.0
2.5,ribEGC,tlNBL,0.3046375025402416
2.5,ribEGC,wntEGC,0.04955753413113681
2.5,scgnIN,CMPN,0.0
2.5,scgnIN,CP,0.0
2.5,scgnIN,IMN,0.0
2.5,scgnIN,MCG,0.0
2.5,scgnIN,MSN,0.0
2.5,scgnIN,VLMC,0.0
2.5,scgnIN,cckIN,0.0
2.5,scgnIN,dpEX,0.0
2.5,scgnIN,mpEX,0.0
2.5,scgnIN,nptxEX,0.0284672432086047
2.5,scgnIN,npyIN,0.0
2.5,scgnIN,ntng1IN,0.0
2.5,scgnIN,obNBL,0.0
2.5,scgnIN,rIPC1,0.0
2.5,scgnIN,rIPC2,0.0
2.5,scgnIN,reaEGC,0.0
2.5,scgnIN,ribEGC,0.0
2.5,scgnIN,scgnIN,0.0
2.5,scgnIN,sfrpEGC,0.0
2.5,scgnIN,sstIN,0.0
2.5,scgnIN,tlNBL,0.0
2.5,scgnIN,wntEGC,0.0
2.5,sfrpEGC,CMPN,0.13406403492865096
2.5,sfrpEGC,CP,0.09175443234166088
2.5,sfrpEGC,IMN,0.037630793148663334
2.5,sfrpEGC,MCG,0.24758089301244138
2.5,sfrpEGC,MSN,1.3868981011041484
2.5,sfrpEGC,VLMC,0.10008935967998545
2.5,sfrpEGC,cckIN,0.0
2.5,sfrpEGC,dpEX,0.10519821951146432
2.5,sfrpEGC,mpEX,0.13940015980458806
2.5,sfrpEGC,nptxEX,0.26224966749951645
2.5,sfrpEGC,npyIN,0.0
2.5,sfrpEGC,ntng1IN,0.0
2.5,sfrpEGC,obNBL,0.0
2.5,sfrpEGC,rIPC1,0.0
2.5,sfrpEGC,rIPC2,0.0
2.5,sfrpEGC,reaEGC,0.7038283945678921
2.5,sfrpEGC,ribEGC,0.12492084100439742
2.5,sfrpEGC,scgnIN,0.0
2.5,sfrpEGC,sfrpEGC,29.974363001981644
2.5,sfrpEGC,sstIN,0.0
2.5,sfrpEGC,tlNBL,0.3598576285363235
2.5,sfrpEGC,wntEGC,0.5375265159069129
2.5,sstIN,CMPN,0.0031413021541777113
2.5,sstIN,CP,0.00708809182757423
2.5,sstIN,IMN,0.0
2.5,sstIN,MCG,0.009027651803834098
2.5,sstIN,MSN,0.0
2.5,sstIN,VLMC,0.003231003951458704
2.5,sstIN,cckIN,0.0
2.5,sstIN,dpEX,0.0020314038154624755
2.5,sstIN,mpEX,0.027285450732424145
2.5,sstIN,nptxEX,0.0
2.5,sstIN,npyIN,0.0
2.5,sstIN,ntng1IN,0.0
2.5,sstIN,obNBL,0.0
2.5,sstIN,rIPC1,0.0
2.5,sstIN,rIPC2,0.0009945572841735114
2.5,sstIN,reaEGC,0.0
2.5,sstIN,ribEGC,0.0
2.5,sstIN,scgnIN,0.0
2.5,sstIN,sfrpEGC,0.0
2.5,sstIN,sstIN,0.10774552878879365
2.5,sstIN,tlNBL,0.0
2.5,sstIN,wntEGC,0.029430879865373884
2.5,tlNBL,CMPN,1.6380024292530158
2.5,tlNBL,CP,0.06798692849966195
2.5,tlNBL,IMN,0.0
2.5,tlNBL,MCG,0.03752774458665114
2.5,tlNBL,MSN,0.8537207337526175
2.5,tlNBL,VLMC,0.11558015529926007
2.5,tlNBL,cckIN,0.0
2.5,tlNBL,dpEX,0.0
2.5,tlNBL,mpEX,0.47222551932701695
2.5,tlNBL,nptxEX,0.09393793802994949
2.5,tlNBL,npyIN,0.0
2.5,tlNBL,ntng1IN,0.0
2.5,tlNBL,obNBL,0.0
2.5,tlNBL,rIPC1,0.0
2.5,tlNBL,rIPC2,0.0
2.5,tlNBL,reaEGC,0.05015960412147718
2.5,tlNBL,ribEGC,0.040918741470728166
2.5,tlNBL,scgnIN,0.0
2.5,tlNBL,sfrpEGC,9.352106532225243
2.5,tlNBL,sstIN,0.0
2.5,tlNBL,tlNBL,4.458583102776454
2.5,tlNBL,wntEGC,0.2862236744318253
2.5,wntEGC,CMPN,0.0073718601151516565
2.5,wntEGC,CP,0.3622440185986067
2.5,wntEGC,IMN,0.0
2.5,wntEGC,MCG,0.0
2.5,wntEGC,MSN,0.07973805775767878
2.5,wntEGC,VLMC,0.057558029105788784
2.5,wntEGC,cckIN,0.0
2.5,wntEGC,dpEX,0.09074033483078606
2.5,wntEGC,mpEX,0.8849223393358683
2.5,wntEGC,nptxEX,0.017548454435248124
2.5,wntEGC,npyIN,0.0
2.5,wntEGC,ntng1IN,0.0
2.5,wntEGC,obNBL,0.0
2.5,wntEGC,rIPC1,0.0
2.5,wntEGC,rIPC2,0.0
2.5,wntEGC,reaEGC,0.05473127412168603
2.5,wntEGC,ribEGC,0.017187557722392836
2.5,wntEGC,scgnIN,0.0
2.5,wntEGC,sfrpEGC,3.7649500171369628
2.5,wntEGC,sstIN,0.13986734536133313
2.5,wntEGC,tlNBL,0.07653759498345225
2.5,wntEGC,wntEGC,18.78839684349926
3.0,CMPN,CMPN,0.007085739934008054
3.0,CMPN,CP,0.0006772437428872717
3.0,CMPN,IMN,0.0007583821028123878
3.0,CMPN,MCG,0.00034305686363562965
3.0,CMPN,MSN,0.0
3.0,CMPN,Unknown,0.0
3.0,CMPN,VLMC,0.001276039740011815
3.0,CMPN,cckIN,0.0
3.0,CMPN,dpEX,0.0
3.0,CMPN,mpEX,0.0
3.0,CMPN,nptxEX,0.0
3.0,CMPN,npyIN,0.0003330076296198586
3.0,CMPN,ntng1IN,0.0011739143218454625
3.0,CMPN,rIPC1,0.0
3.0,CMPN,rIPC2,0.0004485112656769459
3.0,CMPN,reaEGC,0.001356831505373988
3.0,CMPN,ribEGC,0.00047000478984115526
3.0,CMPN,scgnIN,0.0
3.0,CMPN,sfrpEGC,0.10309904208794211
3.0,CMPN,sstIN,0.0004901473910955343
3.0,CMPN,wntEGC,0.09496845885144295
3.0,CP,CMPN,0.0
3.0,CP,CP,3.1949467641465805
3.0,CP,IMN,0.048047663643956184
3.0,CP,MCG,0.054921259117477084
3.0,CP,MSN,0.0033758901717031702
3.0,CP,Unknown,0.0
3.0,CP,VLMC,1.1856865980388487
3.0,CP,cckIN,0.0
3.0,CP,dpEX,0.0
3.0,CP,mpEX,0.002496100523892571
3.0,CP,nptxEX,0.0
3.0,CP,npyIN,0.0
3.0,CP,ntng1IN,0.0
3.0,CP,rIPC1,0.010116267072803834
3.0,CP,rIPC2,0.03764513178783305
3.0,CP,reaEGC,1.3111052879077547
3.0,CP,ribEGC,0.06204889320275363
3.0,CP,scgnIN,0.0
3.0,CP,sfrpEGC,0.20801721732406056
3.0,CP,sstIN,0.006796901059501311
3.0,CP,wntEGC,0.9869303672629244
3.0,IMN,CMPN,0.0
3.0,IMN,CP,0.01631259262186926
3.0,IMN,IMN,0.9029745331631517
3.0,IMN,MCG,0.18781483445152547
3.0,IMN,MSN,0.005581982996103898
3.0,IMN,Unknown,0.0
3.0,IMN,VLMC,0.001663691780102328
3.0,IMN,cckIN,0.0
3.0,IMN,dpEX,0.0
3.0,IMN,mpEX,0.0
3.0,IMN,nptxEX,0.0007484231917363293
3.0,IMN,npyIN,0.0
3.0,IMN,ntng1IN,0.0
3.0,IMN,rIPC1,0.33793576455341195
3.0,IMN,rIPC2,0.0018060175502825084
3.0,IMN,reaEGC,0.6345918005180059
3.0,IMN,ribEGC,0.013877665190576757
3.0,IMN,scgnIN,0.0
3.0,IMN,sfrpEGC,0.23643896133644776
3.0,IMN,sstIN,0.01216162900504826
3.0,IMN,wntEGC,0.0
3.0,MCG,CMPN,0.0146247164505284
3.0,MCG,CP,0.11660437642074213
3.0,MCG,IMN,0.779969155715733
3.0,MCG,MCG,1.2375598023577434
3.0,MCG,MSN,0.0021397991878230396
3.0,MCG,Unknown,0.00748817775307632
3.0,MCG,VLMC,0.2506386976416518
3.0,MCG,cckIN,0.0
3.0,MCG,dpEX,0.0
3.0,MCG,mpEX,0.0
3.0,MCG,nptxEX,0.008129399287991407
3.0,MCG,npyIN,0.00485066146385379
3.0,MCG,ntng1IN,0.0
3.0,MCG,rIPC1,0.4434794885356252
3.0,MCG,rIPC2,0.11768786064008387
3.0,MCG,reaEGC,0.8922055677669805
3.0,MCG,ribEGC,0.09916246271714932
3.0,MCG,scgnIN,0.0
3.0,MCG,sfrpEGC,1.4830870049755747
3.0,MCG,sstIN,0.04867545395362668
3.0,MCG,wntEGC,0.2611400043092123
3.0,MSN,CMPN,0.0024265168154475577
3.0,MSN,CP,0.0
3.0,MSN,IMN,0.0021165546563229544
3.0,MSN,MCG,0.007641552768569608
3.0,MSN,MSN,0.0018963408900361954
3.0,MSN,Unknown,0.0
3.0,MSN,VLMC,0.0032340173324411766
3.0,MSN,cckIN,0.006270122888895908
3.0,MSN,dpEX,0.0
3.0,MSN,mpEX,0.0
3.0,MSN,nptxEX,0.0
3.0,MSN,npyIN,0.0007441156609927123
3.0,MSN,ntng1IN,0.0
3.0,MSN,rIPC1,0.0
3.0,MSN,rIPC2,0.0
3.0,MSN,reaEGC,0.0018447157390181484
3.0,MSN,ribEGC,0.025058714523304326
3.0,MSN,scgnIN,0.0
3.0,MSN,sfrpEGC,0.18373331715536062
3.0,MSN,sstIN,0.0022066352461769362
3.0,MSN,wntEGC,0.00044011091325557827
3.0,Unknown,CMPN,0.0
3.0,Unknown,CP,0.0
3.0,Unknown,IMN,0.0
3.0,Unknown,MCG,0.019034302511880565
3.0,Unknown,MSN,0.0
3.0,Unknown,Unknown,0.007166544365328412
3.0,Unknown,VLMC,0.014548821504725966
3.0,Unknown,cckIN,0.0
3.0,Unknown,dpEX,0.0
3.0,Unknown,mpEX,0.0
3.0,Unknown,nptxEX,0.026996399081030558
3.0,Unknown,npyIN,0.0
3.0,Unknown,ntng1IN,0.0
3.0,Unknown,rIPC1,0.0
3.0,Unknown,rIPC2,0.0
3.0,Unknown,reaEGC,0.0
3.0,Unknown,ribEGC,0.0
3.0,Unknown,scgnIN,0.0
3.0,Unknown,sfrpEGC,0.05136794960776041
3.0,Unknown,sstIN,0.0
3.0,Unknown,wntEGC,0.3476958337218262
3.0,VLMC,CMPN,0.0036541602308007427
3.0,VLMC,CP,0.15300207821437678
3.0,VLMC,IMN,0.0002198924931828701
3.0,VLMC,MCG,0.03939155375804874
3.0,VLMC,MSN,0.0028878405351048684
3.0,VLMC,Unknown,0.001017969032778679
3.0,VLMC,VLMC,1.8374538808433631
3.0,VLMC,cckIN,0.0002363745764343023
3.0,VLMC,dpEX,0.0013943685067666542
3.0,VLMC,mpEX,0.013203496402222266
3.0,VLMC,nptxEX,0.0045924074788860035
3.0,VLMC,npyIN,0.0008123337713786922
3.0,VLMC,ntng1IN,0.031033473876258558
3.0,VLMC,rIPC1,0.0015452620738939744
3.0,VLMC,rIPC2,0.011130633344012677
3.0,VLMC,reaEGC,0.06659396155969177
3.0,VLMC,ribEGC,0.05601292113067415
3.0,VLMC,scgnIN,0.009181576742556152
3.0,VLMC,sfrpEGC,0.6043558139346572
3.0,VLMC,sstIN,0.03251375414823231
3.0,VLMC,wntEGC,0.5068231520035528
3.0,cckIN,CMPN,0.0
3.0,cckIN,CP,0.0
3.0,cckIN,IMN,0.0
3.0,cckIN,MCG,0.0
3.0,cckIN,MSN,0.016922907540633244
3.0,cckIN,Unknown,0.0
3.0,cckIN,VLMC,0.0
3.0,cckIN,cckIN,0.014088300788927378
3.0,cckIN,dpEX,0.0
3.0,cckIN,mpEX,0.0
3.0,cckIN,nptxEX,0.0
3.0,cckIN,npyIN,0.0017304660389258427
3.0,cckIN,ntng1IN,0.0
3.0,cckIN,rIPC1,0.0
3.0,cckIN,rIPC2,0.0
3.0,cckIN,reaEGC,0.0
3.0,cckIN,ribEGC,0.0
3.0,cckIN,scgnIN,0.0
3.0,cckIN,sfrpEGC,0.0
3.0,cckIN,sstIN,0.0017898556009028693
3.0,cckIN,wntEGC,0.0
3.0,dpEX,CMPN,0.0
3.0,dpEX,CP,0.0
3.0,dpEX,IMN,0.0
3.0,dpEX,MCG,0.0
3.0,dpEX,MSN,0.0
3.0,dpEX,Unknown,0.0
3.0,dpEX,VLMC,0.0
3.0,dpEX,cckIN,0.0
3.0,dpEX,dpEX,0.0
3.0,dpEX,mpEX,0.005319407136421504
3.0,dpEX,nptxEX,0.0
3.0,dpEX,npyIN,0.0
3.0,dpEX,ntng1IN,0.0
3.0,dpEX,rIPC1,0.0
3.0,dpEX,rIPC2,0.0
3.0,dpEX,reaEGC,0.0
3.0,dpEX,ribEGC,0.0
3.0,dpEX,scgnIN,0.0
3.0,dpEX,sfrpEGC,0.010447011453898872
3.0,dpEX,sstIN,0.002301929973241851
3.0,dpEX,wntEGC,0.2530034874367902
3.0,mpEX,CMPN,0.0
3.0,mpEX,CP,0.0015486843225096358
3.0,mpEX,IMN,0.0
3.0,mpEX,MCG,0.0
3.0,mpEX,MSN,0.0
3.0,mpEX,Unknown,0.0
3.0,mpEX,VLMC,0.009995412461611689
3.0,mpEX,cckIN,0.0
3.0,mpEX,dpEX,0.0004221716401528339
3.0,mpEX,mpEX,0.024352879155756665
3.0,mpEX,nptxEX,0.0
3.0,mpEX,npyIN,0.0
3.0,mpEX,ntng1IN,0.0
3.0,mpEX,rIPC1,0.0
3.0,mpEX,rIPC2,0.004957639846672007
3.0,mpEX,reaEGC,0.001963034576299239
3.0,mpEX,ribEGC,0.0
3.0,mpEX,scgnIN,0.0
3.0,mpEX,sfrpEGC,0.0
3.0,mpEX,sstIN,0.010635495312562604
3.0,mpEX,wntEGC,0.09693638078209495
3.0,nptxEX,CMPN,0.0
3.0,nptxEX,CP,0.0
3.0,nptxEX,IMN,0.0
3.0,nptxEX,MCG,0.0
3.0,nptxEX,MSN,0.0
3.0,nptxEX,Unknown,0.000825763971947912
3.0,nptxEX,VLMC,0.014965585697053084
3.0,nptxEX,cckIN,0.0
3.0,nptxEX,dpEX,0.0
3.0,nptxEX,mpEX,0.0
3.0,nptxEX,nptxEX,0.0
3.0,nptxEX,npyIN,0.0
3.0,nptxEX,ntng1IN,0.0
3.0,nptxEX,rIPC1,0.0
3.0,nptxEX,rIPC2,0.0011357917492069414
